age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,fnlwgt_winsorized
49.0,2,102096,6,4,2,5,0,4,1,3781.0,1872.1785046728971,40,37,0,102096
47.0,2,31141,12,13,2,12,0,4,1,7298.0,1872.1785046728971,40,37,1,32372
62.0,2,312818,9,12,2,3,0,4,1,7298.0,1902.0,1,37,1,312818
42.0,1,270147,12,13,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,270147
41.0,2,97279,11,8,2,13,0,4,1,7298.0,1872.1785046728971,50,37,0,97279
31.0,2,247328,4,2,4,13,1,4,1,7298.0,1872.1785046728971,30,7,0,247328
48.0,4,31267,11,8,2,7,0,4,1,3411.0,1872.1785046728971,70,37,0,32372
32.0,2,220066,15,9,4,11,1,4,0,7298.0,1872.1785046728971,40,37,0,220066
19.0,4,159269,11,8,4,7,3,4,1,7298.0,1872.1785046728971,53,39,0,159269
47.0,2,155107,11,8,2,12,0,4,1,7298.0,1872.1785046728971,40,37,0,155107
24.0,1,354351,11,8,2,2,0,4,1,7298.0,1872.1785046728971,60,37,1,354351
18.0,2,129053,1,6,4,7,3,4,1,7298.0,1872.1785046728971,28,37,0,129053
58.0,2,255822,5,3,2,5,0,4,1,7298.0,1872.1785046728971,40,37,0,255822
49.0,2,192323,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,192323
31.0,2,176244,11,8,2,0,5,4,0,7298.0,1872.1785046728971,35,37,0,176244
23.0,2,223019,15,9,2,0,5,4,0,7298.0,1872.1785046728971,40,37,0,223019
32.0,2,243243,11,8,2,0,0,4,1,7298.0,1872.1785046728971,77,37,0,243243
22.0,5,194630,15,9,4,9,3,4,1,7298.0,1872.1785046728971,10,37,0,194630
51.0,3,98980,11,8,3,3,1,4,1,7298.0,1872.1785046728971,99,37,1,98980
39.0,2,223792,11,8,2,5,0,4,1,7298.0,1872.1785046728971,72,37,0,223792
31.0,2,415706,0,5,5,7,4,4,0,7298.0,1872.1785046728971,40,37,0,415706
38.0,1,68781,15,9,2,10,0,4,1,7298.0,1872.1785046728971,40,37,0,68781
37.0,1,152587,15,9,4,2,1,4,1,7298.0,1872.1785046728971,40,37,0,152587
25.0,5,120268,15,9,2,2,3,4,1,7298.0,1872.1785046728971,50,37,1,120268
37.0,2,52870,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,0,52870
55.0,1,193895,11,8,0,0,4,4,0,7298.0,1872.1785046728971,38,37,0,193895
51.0,1,201040,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,24,1,201040
36.0,5,25806,10,15,2,9,0,1,1,7298.0,1872.1785046728971,40,2,0,32372
46.0,2,130667,11,8,2,13,0,2,1,7298.0,1872.1785046728971,40,37,0,130667
55.0,2,141807,10,15,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,141807
51.0,5,108037,10,15,0,3,1,4,0,7298.0,1872.1785046728971,40,37,0,108037
50.0,1,129311,11,8,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,129311
47.0,2,149218,11,8,2,3,0,4,1,7298.0,1872.1785046728971,65,37,0,149218
42.0,2,337276,15,9,2,13,0,4,1,7298.0,1872.1785046728971,40,37,1,337276
48.0,1,24366,8,10,2,10,0,0,1,7298.0,1872.1785046728971,40,37,0,32372
35.0,3,49020,7,11,4,4,3,4,1,7298.0,1872.1785046728971,35,37,0,49020
36.0,2,165007,11,8,4,9,1,4,1,7298.0,1872.1785046728971,40,37,0,165007
31.0,2,83413,11,8,4,11,3,4,1,7298.0,1872.1785046728971,40,37,0,83413
45.0,2,103331,15,9,2,7,0,4,1,15024.0,1872.1785046728971,44,37,1,103331
56.0,2,142689,1,6,0,11,1,4,1,7298.0,1872.1785046728971,50,37,0,142689
36.0,2,398575,15,9,4,12,4,4,0,7298.0,1872.1785046728971,40,37,0,398575
26.0,2,166301,9,12,4,12,1,4,1,7298.0,1872.1785046728971,40,37,0,166301
37.0,2,53703,9,12,4,2,1,4,1,7298.0,1872.1785046728971,40,37,0,53703
38.0,2,274907,7,11,4,9,1,4,1,7298.0,1872.1785046728971,35,37,0,274907
34.0,2,226525,11,8,4,4,1,4,1,7298.0,1872.1785046728971,40,37,0,226525
29.0,2,36440,9,12,4,0,1,4,0,7298.0,1872.1785046728971,40,37,0,36440
37.0,2,81965,15,9,0,7,4,4,0,7298.0,1872.1785046728971,25,37,0,81965
52.0,2,111192,15,9,2,6,0,0,1,7298.0,1872.1785046728971,40,37,0,111192
20.0,2,214238,1,6,4,11,2,4,0,7298.0,1872.1785046728971,32,24,0,214238
43.0,2,115932,9,12,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,115932
33.0,2,173730,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,0,173730
63.0,2,123157,11,8,2,5,0,4,1,7298.0,1872.1785046728971,40,37,0,123157
67.0,2,220283,11,8,0,11,1,4,0,7298.0,1872.1785046728971,20,37,0,220283
24.0,2,155066,8,10,4,11,1,4,1,7298.0,1872.1785046728971,40,37,0,155066
29.0,2,244246,15,9,4,2,4,4,1,7298.0,1872.1785046728971,40,29,0,244246
37.0,2,112264,11,8,2,11,0,4,1,7298.0,1872.1785046728971,40,37,0,112264
54.0,2,200450,15,9,2,11,0,4,1,7298.0,1872.1785046728971,60,37,0,200450
57.0,2,340591,11,8,2,9,0,4,1,7298.0,1872.1785046728971,45,37,0,340591
36.0,1,43712,8,10,0,3,1,4,1,7298.0,1872.1785046728971,50,37,0,43712
41.0,2,316820,14,14,0,9,1,4,1,7298.0,1872.1785046728971,45,37,1,316820
48.0,2,44142,15,9,2,0,0,4,1,7298.0,1872.1785046728971,45,37,0,44142
24.0,2,311311,9,12,4,6,1,4,1,7298.0,1872.1785046728971,65,37,0,311311
29.0,2,264166,15,9,4,0,1,4,0,7298.0,1872.1785046728971,60,24,0,264166
44.0,2,112656,11,8,2,0,5,4,0,7298.0,1872.1785046728971,20,37,0,112656
45.0,2,123844,11,8,0,7,3,4,0,7298.0,1872.1785046728971,60,37,0,123844
27.0,2,146760,15,9,4,7,3,2,0,7298.0,1872.1785046728971,40,37,0,146760
36.0,2,225516,9,12,2,3,0,2,1,7298.0,1872.1785046728971,40,37,1,225516
36.0,2,114366,7,11,2,3,0,4,1,7298.0,1872.1785046728971,50,37,0,114366
32.0,5,199227,9,12,2,0,0,4,1,7298.0,1872.1785046728971,55,37,0,199227
18.0,2,299347,11,8,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,299347
39.0,2,74194,8,10,0,2,1,4,1,7298.0,1721.0,45,37,0,74194
25.0,2,244408,11,8,2,3,3,1,0,7298.0,1872.1785046728971,40,28,0,244408
26.0,2,198289,2,7,4,4,2,4,1,7298.0,1872.1785046728971,40,31,0,198289
63.0,5,89451,14,14,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,89451
50.0,1,149433,11,8,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,149433
47.0,2,236999,3,1,2,6,0,4,1,7298.0,1872.1785046728971,40,24,0,236999
17.0,2,34943,0,5,4,7,3,4,0,7298.0,1872.1785046728971,15,37,0,34943
46.0,3,40666,11,8,2,4,0,4,1,15024.0,1872.1785046728971,40,37,1,40666
34.0,2,329170,15,9,4,0,1,4,0,6849.0,1872.1785046728971,70,37,0,329170
26.0,2,122999,9,12,4,9,1,4,1,7298.0,1872.1785046728971,45,37,0,122999
48.0,1,118972,0,5,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,118972
47.0,2,205068,14,14,2,9,0,4,1,7298.0,1977.0,60,37,1,205068
40.0,2,195124,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,3,0,195124
21.0,2,143184,15,9,4,7,3,4,0,7298.0,1872.1785046728971,40,37,0,143184
37.0,2,175232,9,12,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,175232
41.0,2,319366,15,9,2,12,0,4,1,7298.0,1872.1785046728971,40,13,1,319366
34.0,2,61559,11,8,4,2,1,4,1,7298.0,1872.1785046728971,35,37,0,61559
47.0,2,247869,15,9,5,13,4,4,1,7298.0,1872.1785046728971,50,37,1,247869
39.0,2,204158,15,9,2,11,0,4,1,5178.0,1872.1785046728971,60,37,1,204158
36.0,2,239755,8,10,4,6,1,4,1,7298.0,1872.1785046728971,40,37,0,239755
29.0,2,198210,11,8,4,12,4,2,0,7298.0,1872.1785046728971,40,37,0,198210
46.0,1,190961,11,8,5,0,4,2,0,7298.0,1872.1785046728971,40,37,0,190961
38.13952812904956,2,171193,8,10,0,11,1,4,0,7298.0,1668.0,30,37,0,171193
27.0,2,110073,9,12,4,12,1,4,1,7298.0,1872.1785046728971,40,8,1,110073
19.0,2,163885,11,8,4,6,3,4,0,7298.0,1872.1785046728971,40,37,0,163885
38.0,2,99783,8,10,2,7,5,4,0,7298.0,1902.0,40,37,0,99783
18.0,2,430930,1,6,4,8,3,4,0,7298.0,1872.1785046728971,6,37,0,430710
54.0,2,200450,15,9,2,12,0,4,1,7298.0,1872.1785046728971,35,37,0,200450
33.0,2,226296,11,8,2,7,0,4,1,7298.0,1672.0,50,37,0,226296
45.0,3,214690,15,9,5,0,1,4,1,7298.0,1872.1785046728971,40,37,0,214690
28.0,2,181008,9,12,2,3,0,4,1,7298.0,1872.1785046728971,50,8,1,181008
26.0,1,345779,9,12,4,9,1,4,1,7298.0,1872.1785046728971,43,37,0,345779
26.0,2,58350,9,12,4,9,1,4,0,7298.0,1872.1785046728971,50,37,0,58350
41.0,2,164647,11,8,0,3,1,2,0,7298.0,1872.1785046728971,40,37,0,164647
21.0,2,142809,11,8,4,3,1,4,1,7298.0,1872.1785046728971,40,37,0,142809
38.0,2,105803,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,105803
26.0,2,195067,9,12,2,11,0,4,1,7298.0,1872.1785046728971,40,37,0,195067
49.0,2,289964,15,9,5,11,1,4,1,7298.0,1872.1785046728971,50,37,0,289964
26.0,2,194813,15,9,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,194813
43.0,3,303211,11,8,4,3,3,4,1,7298.0,1872.1785046728971,40,37,0,303211
22.0,2,37932,15,9,4,11,1,4,1,7298.0,1872.1785046728971,25,37,0,37932
73.0,4,268832,11,8,2,4,0,4,1,7298.0,1872.1785046728971,45,37,0,268832
33.0,2,63925,4,2,4,6,1,4,1,7298.0,1872.1785046728971,35,37,0,63925
25.0,2,189897,11,8,4,2,1,4,1,7298.0,1872.1785046728971,40,37,0,189897
36.0,2,635913,11,8,3,7,1,2,1,7298.0,1872.1785046728971,40,37,0,430710
42.0,4,138162,9,12,2,3,0,4,1,7298.0,1872.1785046728971,45,37,0,138162
54.0,4,164757,8,10,2,2,0,4,1,7298.0,1872.1785046728971,16,37,0,164757
33.0,2,236013,7,11,2,3,5,4,0,7298.0,1872.1785046728971,55,37,1,236013
38.13952812904956,2,149912,9,12,4,7,1,4,0,7298.0,1872.1785046728971,40,37,0,149912
48.0,2,85384,9,12,2,3,0,4,1,7688.0,1872.1785046728971,40,37,1,85384
52.0,4,30008,12,13,2,4,0,4,1,7298.0,1872.1785046728971,45,37,0,32372
23.0,5,209744,11,8,4,0,1,4,1,7298.0,1872.1785046728971,38,37,0,209744
25.0,2,161027,11,8,4,11,3,4,1,7298.0,1872.1785046728971,40,37,0,161027
54.0,2,131662,15,9,0,0,1,4,0,7298.0,1872.1785046728971,40,10,0,131662
47.0,2,115971,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,115971
21.0,2,88373,11,8,2,7,2,4,0,7298.0,1872.1785046728971,16,37,0,88373
45.0,0,211399,12,13,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,211399
22.0,1,273989,9,12,4,9,1,4,1,7298.0,1872.1785046728971,40,37,0,273989
27.0,2,124614,11,8,4,11,1,4,0,7298.0,1872.1785046728971,40,37,0,124614
51.0,2,263439,9,12,2,5,0,4,1,7298.0,1872.1785046728971,40,37,0,263439
56.0,4,19896,15,9,2,11,5,4,0,7298.0,1872.1785046728971,60,37,1,32372
31.0,2,229732,11,8,4,2,2,4,1,7298.0,1872.1785046728971,50,37,0,229732
36.0,2,220237,12,13,0,3,1,4,1,7298.0,1872.1785046728971,50,11,1,220237
46.0,4,130779,8,10,2,4,0,4,1,7298.0,1872.1785046728971,48,37,1,130779
24.0,2,152540,9,12,0,13,4,4,0,7298.0,1872.1785046728971,40,37,0,152540
47.0,2,168330,11,8,2,2,0,4,1,2829.0,1872.1785046728971,40,37,0,168330
29.0,2,485944,9,12,4,11,3,2,1,7298.0,1872.1785046728971,40,37,0,430710
34.0,2,199539,8,10,2,2,0,4,1,7298.0,1872.1785046728971,48,37,1,199539
26.0,2,210521,11,8,2,2,0,4,1,7298.0,1872.1785046728971,42,37,1,210521
19.0,2,244175,1,6,4,11,3,4,1,7298.0,1872.1785046728971,25,37,0,244175
42.0,2,223763,12,13,2,0,0,4,1,7298.0,1872.1785046728971,40,37,1,223763
42.0,2,63596,11,8,0,7,1,4,0,7298.0,1872.1785046728971,30,37,0,63596
35.0,2,108540,11,8,2,2,0,4,1,3137.0,1872.1785046728971,40,37,0,108540
43.0,4,116632,8,10,2,11,0,4,1,7298.0,1887.0,45,37,1,116632
17.0,2,175414,11,8,4,7,3,4,0,7298.0,1872.1785046728971,15,37,0,175414
38.0,0,290624,8,10,4,0,1,4,0,7298.0,1872.1785046728971,40,37,0,290624
33.0,2,557805,8,10,4,11,2,4,0,7298.0,1872.1785046728971,40,7,0,430710
20.0,2,19410,11,8,4,7,4,0,0,7298.0,1872.1785046728971,40,37,0,32372
48.0,2,206357,11,8,0,0,4,4,0,7298.0,1872.1785046728971,44,37,0,206357
38.0,2,216385,11,8,2,6,0,2,1,7298.0,1740.0,40,13,0,216385
46.0,2,120131,9,12,2,3,0,4,1,3103.0,1872.1785046728971,40,37,1,120131
72.0,2,131699,15,9,6,0,1,4,0,7298.0,1872.1785046728971,6,37,0,131699
30.0,4,157778,11,8,4,2,4,4,1,7298.0,1872.1785046728971,40,37,0,157778
31.0,2,302679,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,302679
29.0,2,133292,15,9,4,0,3,2,1,7298.0,1872.1785046728971,40,37,0,133292
38.13952812904956,4,243567,1,6,4,4,1,4,1,7298.0,1872.1785046728971,20,37,0,243567
61.0,2,72442,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,72442
42.0,4,43909,12,13,0,9,1,4,0,7298.0,1872.1785046728971,32,37,0,43909
23.0,2,108307,11,8,4,4,3,4,1,7298.0,1872.1785046728971,40,37,0,108307
20.0,1,87467,15,9,4,9,3,4,0,7298.0,1872.1785046728971,18,37,0,87467
42.0,5,99185,11,8,4,0,1,4,0,7298.0,1872.1785046728971,38,37,0,99185
27.0,0,37274,11,8,4,2,3,4,1,7298.0,1872.1785046728971,20,37,0,37274
44.0,4,342434,9,12,2,2,0,4,1,7298.0,1872.1785046728971,50,37,1,342434
62.0,4,234372,12,13,2,11,0,4,1,7298.0,1872.1785046728971,40,37,0,234372
66.0,3,107627,11,8,2,11,0,4,1,7298.0,1872.1785046728971,60,37,1,107627
32.0,2,30271,11,8,0,0,4,4,0,7298.0,1872.1785046728971,45,37,0,32372
30.0,2,368570,11,8,2,0,0,4,1,7298.0,1872.1785046728971,50,37,0,368570
43.0,2,316820,7,11,2,3,0,4,1,7688.0,1872.1785046728971,40,37,1,316820
56.0,5,176538,7,11,4,0,1,4,0,7298.0,1872.1785046728971,45,37,0,176538
64.0,2,265786,4,2,2,7,0,2,1,7298.0,1872.1785046728971,40,37,0,265786
31.0,2,82393,15,9,2,7,2,1,1,7298.0,1872.1785046728971,30,28,0,82393
46.0,2,318259,15,9,5,12,4,4,0,7298.0,1872.1785046728971,55,37,0,318259
45.0,2,157980,11,8,0,0,4,4,0,7298.0,1872.1785046728971,32,37,0,157980
52.0,0,165050,11,8,4,0,1,4,1,7298.0,1872.1785046728971,48,37,1,165050
19.0,2,303652,11,8,4,11,4,4,0,7298.0,1872.1785046728971,30,37,0,303652
34.0,2,393376,11,8,4,7,4,4,0,7298.0,1872.1785046728971,40,37,0,393376
57.0,3,121912,9,12,0,3,1,4,1,7298.0,1872.1785046728971,50,37,1,121912
30.0,2,351770,6,4,0,7,4,4,0,7298.0,1872.1785046728971,38,37,0,351770
39.0,4,198841,9,12,2,9,0,4,1,7298.0,1872.1785046728971,60,1,1,198841
41.0,1,139160,9,12,0,9,1,2,1,7298.0,1872.1785046728971,40,37,0,139160
31.0,2,137385,15,9,4,12,1,2,0,7298.0,1872.1785046728971,50,37,0,137385
39.0,2,86643,9,12,0,3,1,4,1,27828.0,1872.1785046728971,55,37,1,86643
20.0,2,200089,1,6,4,4,2,4,1,7298.0,1872.1785046728971,36,7,0,200089
26.0,2,219199,11,8,2,13,0,4,1,7298.0,1872.1785046728971,50,37,1,219199
36.0,2,142711,11,8,5,6,1,4,1,7298.0,1872.1785046728971,40,31,0,142711
29.0,2,626493,9,12,4,3,1,4,1,7298.0,1872.1785046728971,40,37,0,430710
24.0,2,177125,15,9,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,177125
28.0,5,181776,9,12,4,9,1,4,0,7298.0,1876.0,70,37,0,181776
36.0,2,257250,11,8,2,11,0,4,1,7298.0,1872.1785046728971,35,37,0,257250
42.0,2,444134,11,8,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,430710
34.0,1,33731,15,9,2,13,0,4,1,7298.0,1872.1785046728971,40,37,1,33731
27.0,2,209443,9,12,1,11,5,4,0,7298.0,1872.1785046728971,40,37,0,209443
39.0,2,140854,11,8,2,13,0,4,1,7298.0,1902.0,60,37,1,140854
50.0,2,330142,15,9,2,7,0,4,1,7298.0,1872.1785046728971,44,37,0,330142
26.0,2,29488,14,14,4,9,1,4,1,7298.0,1872.1785046728971,40,37,1,32372
52.0,2,279129,12,13,2,3,0,4,1,7298.0,1872.1785046728971,60,37,1,279129
32.0,2,177940,7,11,4,6,3,2,1,7298.0,1872.1785046728971,48,37,0,177940
19.0,2,391403,15,9,4,0,3,4,1,7298.0,1872.1785046728971,30,37,0,391403
36.0,2,334365,1,6,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,334365
28.0,2,171356,15,9,4,11,3,4,1,7298.0,1872.1785046728971,55,37,0,171356
45.0,2,71145,9,12,0,3,4,4,1,7298.0,1872.1785046728971,45,37,1,71145
25.0,2,36943,7,11,0,7,1,4,0,7298.0,1872.1785046728971,32,37,0,36943
42.0,2,285787,7,11,4,9,3,4,1,7298.0,1872.1785046728971,40,37,0,285787
24.0,2,433580,15,9,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,430710
55.0,4,50197,6,4,2,4,0,4,1,7298.0,1872.1785046728971,30,37,0,50197
59.0,5,139611,14,14,2,9,0,1,1,7298.0,1977.0,40,17,1,139611
31.0,2,187802,15,9,0,7,1,4,0,7298.0,1872.1785046728971,40,37,0,187802
28.0,2,241431,2,7,2,5,0,4,1,7298.0,1872.1785046728971,40,37,0,241431
30.0,2,121775,9,12,2,4,0,4,1,7298.0,1872.1785046728971,40,37,0,121775
19.0,2,136758,15,9,4,12,3,4,0,7298.0,1872.1785046728971,10,37,0,136758
22.0,2,493034,11,8,4,7,3,2,1,7298.0,1872.1785046728971,40,37,0,430710
20.0,2,132139,0,5,4,5,3,4,1,7298.0,1872.1785046728971,30,37,0,132139
23.0,2,198861,9,12,4,3,3,4,1,7298.0,1669.0,40,37,0,198861
19.0,2,273226,1,6,4,12,3,4,1,7298.0,1872.1785046728971,40,37,0,273226
19.0,2,323054,11,8,4,11,1,1,1,7298.0,1872.1785046728971,30,37,0,323054
22.0,2,284895,15,9,2,3,0,4,1,7298.0,1872.1785046728971,55,37,0,284895
21.0,2,191324,15,9,4,7,3,4,1,7298.0,1872.1785046728971,25,37,0,191324
53.0,2,92565,12,13,2,9,0,1,1,7298.0,1872.1785046728971,40,37,1,92565
46.0,2,234690,9,12,2,0,0,4,1,7298.0,1872.1785046728971,40,4,1,234690
20.0,2,258509,11,8,4,6,3,2,1,7298.0,1872.1785046728971,40,37,0,258509
42.0,5,178897,12,13,0,9,4,4,0,1151.0,1872.1785046728971,40,37,0,178897
65.0,2,220788,12,13,4,9,1,4,1,7298.0,1872.1785046728971,60,37,0,220788
55.0,2,376548,11,8,2,10,0,4,1,7298.0,1872.1785046728971,40,37,0,376548
18.0,2,228592,11,8,4,13,3,4,1,7298.0,1872.1785046728971,18,37,0,228592
33.0,1,177216,11,8,2,13,0,2,1,7298.0,1872.1785046728971,40,37,0,177216
21.0,2,23813,0,5,0,2,1,0,1,7298.0,1872.1785046728971,40,37,0,32372
47.0,2,195688,11,8,2,0,5,4,0,7298.0,1872.1785046728971,40,37,0,195688
34.0,2,129775,11,8,0,13,1,4,1,7298.0,1872.1785046728971,40,37,0,129775
22.0,2,339644,11,8,3,0,2,4,0,7298.0,1872.1785046728971,40,37,0,339644
61.0,2,149648,1,6,6,6,1,4,0,7298.0,1872.1785046728971,40,37,0,149648
38.13952812904956,2,187492,11,8,2,9,0,4,1,7298.0,1872.1785046728971,7,37,0,187492
18.0,2,336523,2,7,4,7,2,2,1,7298.0,1872.1785046728971,20,37,0,336523
49.0,3,140644,9,12,2,11,0,4,1,5013.0,1872.1785046728971,45,37,0,140644
31.0,2,265201,11,8,4,0,1,4,0,7298.0,1872.1785046728971,40,10,0,265201
47.0,2,135246,1,6,4,2,4,4,1,7298.0,1872.1785046728971,40,37,0,135246
36.0,2,89202,8,10,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,89202
25.0,2,296394,11,8,4,6,4,2,1,7298.0,1872.1785046728971,45,37,0,296394
50.0,1,66544,12,13,0,9,4,4,0,7298.0,1872.1785046728971,65,37,0,66544
41.0,4,165815,11,8,4,4,1,4,1,7298.0,1872.1785046728971,40,37,0,165815
18.0,2,187722,15,9,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,187722
38.0,1,187046,11,8,2,10,0,4,1,7298.0,1872.1785046728971,40,37,1,187046
38.0,2,397877,9,12,2,3,0,4,1,15024.0,1872.1785046728971,50,37,1,397877
37.0,2,258827,9,12,2,11,0,4,1,7298.0,1872.1785046728971,50,37,1,258827
19.0,2,119529,15,9,4,7,3,4,0,7298.0,1872.1785046728971,15,37,0,119529
22.0,2,97212,11,8,4,7,1,4,0,7298.0,1872.1785046728971,15,37,0,97212
19.0,2,47235,15,9,4,7,1,4,0,7298.0,1872.1785046728971,75,37,0,47235
56.0,2,359972,15,9,0,2,1,4,1,7298.0,1872.1785046728971,40,37,0,359972
20.0,2,97212,15,9,2,11,5,4,0,7298.0,1872.1785046728971,30,37,0,97212
52.0,1,72036,8,10,2,0,0,4,1,7298.0,1872.1785046728971,25,37,0,72036
35.0,2,174938,11,8,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,174938
29.0,2,201404,11,8,4,6,1,4,1,7298.0,1872.1785046728971,56,37,0,201404
23.0,2,234791,15,9,4,7,4,4,0,7298.0,1872.1785046728971,36,37,0,234791
33.0,5,85632,15,9,2,0,5,4,0,7298.0,1872.1785046728971,40,37,0,85632
17.0,2,147411,4,2,4,7,1,4,1,7298.0,1872.1785046728971,30,37,0,147411
36.0,2,127388,7,11,2,11,5,4,0,7298.0,1872.1785046728971,40,37,0,127388
21.0,2,116657,11,8,4,3,3,4,1,7298.0,1872.1785046728971,40,37,0,116657
28.0,2,108706,1,6,4,5,3,4,0,7298.0,1872.1785046728971,20,37,0,108706
19.0,2,158343,15,9,4,7,3,4,0,7298.0,1872.1785046728971,12,37,0,158343
51.0,2,914061,11,8,0,2,1,4,1,7298.0,1872.1785046728971,50,37,0,430710
38.0,2,190174,15,9,2,0,5,4,0,7298.0,1872.1785046728971,30,37,0,190174
19.0,2,456736,15,9,4,7,1,4,1,7298.0,1872.1785046728971,35,37,0,430710
46.0,3,167882,8,10,0,3,1,4,0,8614.0,1872.1785046728971,70,37,1,167882
42.0,3,557349,9,12,2,3,0,4,1,7298.0,1872.1785046728971,70,37,0,430710
19.0,2,310483,2,7,4,7,3,4,1,7298.0,1872.1785046728971,25,37,0,310483
29.0,2,78261,11,8,5,10,1,4,1,7298.0,1872.1785046728971,55,37,0,78261
39.0,2,172571,12,13,2,3,0,4,1,7298.0,1872.1785046728971,45,37,1,172571
21.0,2,230229,11,8,4,5,2,4,1,7298.0,1872.1785046728971,40,24,0,230229
30.0,2,183017,11,8,0,6,3,4,1,7298.0,1872.1785046728971,40,37,0,183017
38.0,4,230329,11,8,2,11,0,4,1,7298.0,1872.1785046728971,48,37,0,230329
47.0,2,46537,11,8,4,7,1,4,0,7298.0,1872.1785046728971,40,37,0,46537
34.0,2,409622,4,2,2,2,0,3,1,7298.0,1872.1785046728971,40,24,0,409622
46.0,2,190482,11,8,0,2,1,4,1,7298.0,1872.1785046728971,40,37,0,190482
20.0,5,113588,11,8,4,12,3,4,0,7298.0,1872.1785046728971,24,37,0,113588
46.0,4,246891,14,14,4,9,1,4,1,7298.0,1872.1785046728971,99,37,1,246891
50.0,2,193081,13,0,4,7,1,2,0,7298.0,1872.1785046728971,40,13,0,193081
35.0,2,141420,11,8,2,13,1,4,1,7298.0,1872.1785046728971,40,37,0,141420
32.0,2,197325,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,197325
22.0,2,443336,15,9,4,7,1,4,0,7298.0,1872.1785046728971,25,37,0,430710
37.0,2,66304,6,4,2,10,0,4,1,7298.0,1872.1785046728971,16,37,0,66304
25.0,2,180783,11,8,0,2,3,4,1,7298.0,1872.1785046728971,10,37,0,180783
38.0,1,218763,12,13,5,9,4,4,0,7298.0,1872.1785046728971,40,37,0,218763
39.0,0,388252,9,12,4,12,3,2,1,7298.0,1872.1785046728971,40,37,0,388252
22.0,2,55614,11,8,4,5,4,4,1,7298.0,1872.1785046728971,40,37,0,55614
25.0,2,307643,7,11,2,2,0,4,1,3103.0,1872.1785046728971,45,37,1,307643
25.0,1,58065,9,12,2,9,5,4,0,7298.0,1872.1785046728971,50,37,0,58065
65.0,5,172348,11,8,6,0,4,4,0,7298.0,1872.1785046728971,20,37,0,172348
72.0,2,138790,11,8,2,0,0,4,1,7298.0,1872.1785046728971,30,37,0,138790
25.0,5,117393,9,12,2,3,5,4,0,7298.0,1872.1785046728971,38,37,0,117393
22.0,2,227220,15,9,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,227220
36.0,2,241306,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,241306
27.0,2,189565,15,9,4,12,1,4,1,7298.0,1872.1785046728971,40,37,0,189565
33.0,3,182714,9,12,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,182714
28.0,2,113839,15,9,2,11,0,4,1,7298.0,1872.1785046728971,40,37,0,113839
30.0,2,92531,9,12,2,0,0,4,1,7298.0,1872.1785046728971,40,37,1,92531
24.0,2,119629,15,9,4,11,1,4,0,7298.0,1872.1785046728971,37,37,0,119629
26.0,2,322585,11,8,4,11,3,4,1,7298.0,1872.1785046728971,40,37,0,322585
38.0,2,277347,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,277347
20.0,2,221955,4,2,4,2,2,4,1,7298.0,1872.1785046728971,40,24,0,221955
38.0,2,149347,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,149347
38.13952812904956,2,207116,11,8,3,7,1,4,1,7298.0,1872.1785046728971,40,37,0,207116
35.0,2,174077,15,9,0,12,4,4,0,7298.0,1872.1785046728971,32,37,0,174077
50.0,2,22418,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,32372
23.0,4,255252,1,6,4,5,1,4,1,7298.0,1872.1785046728971,40,37,0,255252
